start,end,text
433.06,437.02,"that I'm happy with you know where I can"
434.53,438.46,"export that photo and good to go we"
437.02,441.28,"started off with the kit lens which is"
438.46,443.04999999999995,"the 18 to 55 lenses but comes with this"
441.28,445.11999999999995,"camera when you buy the kit and we got a"
443.05,447.31,"photo that looks like this not bad right"
445.12,448.719,"we shot it with an aperture of about 5.6"
447.31,450.009,"so there's a lot in focus you don't got"
448.719,451.96,"a whole lot of depth of field with that"
450.009,453.31,"but it still looks good like this you"
451.96,454.81,"could post that on Instagram if you were"
453.31,456.639,"a business selling this mug and it would"
454.81,458.59,"be fine now let's throw the 50 mil on"
456.639,460.18,"and take that same photo just change the"
458.59,461.85999999999996,"Vantage just slightly a little bit lower"
460.18,463.96,"which is the more of a preferred angle"
461.86,465.58000000000004,"of mine and now let's take a look it"
463.96,468.12899999999996,"looks a lot better you got that nice"
465.58,469.659,"creamy smooth up the field but I did"
468.129,471.40000000000003,"notice upon zooming in a little bit"
469.659,472.81,"you got some chromatic aberration and"
471.4,474.54999999999995,"fringing now if you don't know that is"
472.81,477.55,"it's when the lens has difficulty to"
474.55,479.289,"bring all of the wavelengths of color to"
477.55,481.21000000000004,"the same focal plane having a little bit"
479.289,482.77,"of trouble and that results in color"
481.21,484.15,"fringing which looks like this if we"
482.77,486.21,"zoom in you can see some of that around"
484.15,489.279,"the edge here"
486.21,491.349,"here's a shot of my James coffee co ring"
489.279,493.87,"I have it set up amongst other things"
491.349,496,"that are the same texture the same color"
493.87,498.039,"the same style to really kind of pull"
496,500.169,"focus into the center where that ring is"
498.039,501.58,"those things just add that nice pop on"
500.169,503.04999999999995,"the side we just had that ring on its"
501.58,504.52,"own and we put it on a desk and we shot"
503.05,507.069,"that product photo it would probably"
504.52,509.02,"look fine but you add all these extra"
507.069,510.46000000000004,"things in that share the same texture in"
509.02,512.5889999999999,"color and it's gonna make that photo"
510.46,514.6899999999999,"more vibrant more lively it's just more"
512.589,516.729,"rich there's more to look at I shot the"
514.69,518.1690000000001,"same image with the Canon R and 100mm"
516.729,519.64,"macro lens let's throw that on the"
518.169,522.1899999999999,"screen you can see it's just a lot"
519.64,524.74,"cleaner now we're going from like a $500"
522.19,526.7790000000001,"camera to like an over $3,000 set of the"
524.74,528.4300000000001,"glass quality of the lens I was using is"
526.779,529.01,"far superior from the one that I'm using"
528.43,531.02,"with"
529.01,532.88,"Kanon t100 but as far as like"
531.02,534.62,"passability like that first photo is"
532.88,536.06,"still great I would have no problem"
534.62,537.47,"sending that to a client posting it"
536.06,539.06,"online and I think it would do the job"
537.47,541.34,"just fine let's take a look at a couple"
539.06,543.68,"more photos here we've got the mug sat"
541.34,545.4200000000001,"up with the box you know on its end this"
543.68,546.41,"if we can see some depth inside she"
545.42,548.75,"wasn't doing it for me so I actually"
546.41,550.6999999999999,"grabbed my Chemex and started hanging it"
548.75,552.41,"in front of the camera lens a little bit"
550.7,554.2700000000001,"just to kind of give some real time like"
552.41,555.86,"in camera light leaks it's being"
554.27,558.11,"creative it's using the light that you"
555.86,560.24,"have using these props and textures to"
558.11,562.28,"pull the most out of a photo just like"
560.24,563.99,"with the ring had I just put this mug on"
562.28,565.55,"the table and snapped a picture people"
563.99,567.26,"may have been like mad it's not the best"
565.55,569.06,"looking picture and they instantly go to"
567.26,570.8,"blame the camera it's a garbage camera"
569.06,572.6899999999999,"anyway but when you take the extra time"
570.8,574.8199999999999,"make sure the light looks good you add"
572.69,577.0100000000001,"the textures you add the background you"
574.82,578.9000000000001,"add the environment you throw a little"
577.01,580.85,"bit of like in camera light leaks into"
578.9,582.17,"the lens you snap that same photo and"
580.85,583.7,"suddenly people are saying that's a"
582.17,585.02,"great image how did you get that what"
583.7,586.1,"did you take that with just like my"
585.02,586.55,"friend Mike right at the beginning of"
586.1,588.2900000000001,"this video"
586.55,590.3,"people look at his photos I guarantee"
588.29,591.9499999999999,"nobody thought for one second looking at"
590.3,594.38,"that Instagram account everything was"
591.95,596.0600000000001,"taken with a 15 year old digital camera"
594.38,597.65,"it's just not the case when you have a"
596.06,600.14,"photographer that knows what they're"
597.65,602.6899999999999,"doing with the equipment so why would"
600.14,604.43,"you want to spend thousands more on a"
602.69,607.0400000000001,"camera when a camera that's five hundred"
604.43,608.5699999999999,"bucks all in after-tax for me Canadian"
607.04,611.36,"here it does the job and I think"
608.57,613.25,"probably like usability it was quite"
611.36,615.0500000000001,"difficult working with this camera like"
613.25,618.56,"I took like eight images here a few more"
615.05,620.4799999999999,"all of these took like a good few hours"
618.56,622.4899999999999,"to actually shoot because the autofocus"
620.48,624.5600000000001,"was really slow trying to find where the"
622.49,626.1800000000001,"buttons were just working with a camera"
624.56,628.25,"that isn't up to date with the"
626.18,629.9899999999999,"technology that we have now that costs"
628.25,631.88,"thousands more just takes more time"
629.99,634.22,"takes a little more patience do you have"
631.88,635.63,"that time and patience if you do awesome"
634.22,636.9200000000001,"then maybe that works for you but for"
635.63,638.21,"someone that's trying to output a lot of"
636.92,640.2199999999999,"content fast"
638.21,642.23,"that's when hire more expensive gear"
640.22,644.09,"would come into play so the question"
642.23,646.25,"that I'm asked all the time all the time"
644.09,647.96,"anybody that does tutorials on YouTube"
646.25,649.34,"anybody that's a prominent photographer"
647.96,651.23,"or has any kind of following or just"
649.34,652.9100000000001,"takes good photos we are all asking the"
651.23,654.5,"same question which is what camera"
652.91,654.889,"should i buy what do you recommend and"
654.5,656.509,"this is"
654.889,659.6,"budget and it doesn't matter if you see"
656.509,660.799,"Pentax Fuji Nikon Sony Canon doesn't"
659.6,662.929,"matter at all because everyone has"
660.799,664.519,"different uses for a camera some people"
662.929,666.619,"just want pictures of their kids this"
664.519,669.23,"guy wants product photos you want stock"
666.619,671.869,"photos they want video YouTube it all"
669.23,673.85,"depends on what you're into if all your"
671.869,675.799,"budget can afford is something like this"
673.85,677.48,"but it checks the boxes for what you're"
675.799,679.04,"into and that's the camera you should"
677.48,680.6,"get it doesn't check any of those boxes"
679.04,681.769,"and you want to do things beyond that"
680.6,683.48,"and you think you might grow out of it"
681.769,684.649,"that's not the camera for you maybe you"
683.48,685.939,"need to go with a different brand or"
684.649,687.559,"something completely different and"
685.939,689.48,"that's totally ok but the premise of"
687.559,692.2389999999999,"this video was to show you that you can"
689.48,693.769,"take good photographs you can make money"
692.239,695.5690000000001,"you can make this into a career you can"
693.769,698.869,"have a lot of fun with it with cameras"
695.569,701.209,"that are cheap it's mostly right here"
698.869,703.97,"and right here that's gonna determine"
701.209,706.189,"how good your photos are yes you need"
703.97,708.1990000000001,"this tool but these tools the knowledge"
706.189,710.029,"that you have the eye that you have how"
708.199,712.429,"creative and how clever you're gonna get"
710.029,714.41,"with it those are the ingredients that"
712.429,715.759,"make a great photographer it's a great"
714.41,718.2199999999999,"title the ingredients of a great"
715.759,719.4490000000001,"photographer should run with that so"
718.22,720.98,"that's not hope you guys enjoyed this"
719.449,722.5999999999999,"video hit that like button if you liked"
720.98,724.519,"this video smash it if that's something"
722.6,726.919,"that you're into"
724.519,729.499,"20:18 style subscribe if you aren't"
726.919,730.519,"already and and I'm just gonna go"
729.499,731.72,"through the comments and pick one of you"
730.519,734.929,"to give this away to because I don't"
731.72,736.83,"need it so yeah maybe it'll be you see"
734.929,739.36,"you guys in the next video"
736.83,739.7900000000001,"[Music]"
739.36,755.119,"you"
739.79,755.1189999999999,"[Music]"
