start,end,text
345.639,349.3,"friends that know how to use the program"
347.47,350.889,"better than you ask questions do"
349.3,352.719,"everything you can to learn that"
350.889,354.009,"software because that's only going to"
352.719,355.719,"help you when you're shooting in the"
354.009,357.43,"field and what I mean by that is you"
355.719,359.5,"want to plan those shots ahead of time"
357.43,361.539,"but you know how you're going to edit so"
359.5,364.09,"if I think to myself okay I'm going to"
361.539,366.07,"film my friend walking by the screen and"
364.09,369.099,"then I'm going to do a transition that"
366.07,370.9,"masks him out into the next clip so I'm"
369.099,372.55,"going to shoot accordingly to get those"
370.9,373.21,"clips so that I can bring them into my"
372.55,375.31,"editor"
373.21,377.10999999999996,"and then edit that transition to make it"
375.31,378.31,"actually come to life and happen now if"
377.11,379.87,"you don't know how to do that kind of"
378.31,381.31,"stuff in your editing software you might"
379.87,382.9,"not know that you need to shoot those"
381.31,384.789,"clips ahead of time or if you have a"
382.9,387.34,"mistake maybe something happened where"
384.789,388.479,"you forgot to pan up and pan down you"
387.34,391.06,"can do that in your editing software"
388.479,393.88,"maybe you forgot a slider but you can"
391.06,395.139,"digitally fake sliding moon in software"
393.88,397.81,"so when you know your editing software"
395.139,400.06,"as best as you possibly can and this"
397.81,402.34,"skill aside with a camera it really"
400.06,404.199,"really helps you figure out how to get"
402.34,406.84,"the most out of what it is that you just"
404.199,409.69,"shot learn that software people just get"
406.84,412.50899999999996,"into it dive in lock the door crack a"
409.69,415.539,"red bull and just go point number four"
412.509,417.28000000000003,"is motion in your shot this is one of my"
415.539,418.96,"favorite things and probably one of the"
417.28,421.09,"most overlooked things by people who are"
418.96,422.59,"just starting or more beginners a lot of"
421.09,424.659,"people will just set their camera up on"
422.59,426.52,"a tripod film whatever is they need to"
424.659,428.199,"film and then move to the next shot but"
426.52,430.659,"then you're left with a sequence of"
428.199,432.61,"static still shots they may as well be"
430.659,433.93,"images or if you're filming an event a"
432.61,436.03000000000003,"lot of people just throw the camera on"
433.93,437.259,"the tripod they hit record a record for"
436.03,439.33,"five minutes they move the tripod"
437.259,440.62,"somewhere else hit record again but"
439.33,442.75,"you're really not filming anything"
440.62,444.789,"you're not inviting us into that"
442.75,446.259,"atmosphere I don't know how it feels I"
444.789,447.94,"don't know what it looks like I'm just"
446.259,450.07,"watching it from a distance I may as"
447.94,451.93,"well be an outsider just looking in"
450.07,454.12,"trying to see what's happening so it"
451.93,457.27,"looks fun does it look fun not really"
454.12,458.8,"motion in shots is so important it could"
457.27,461.02,"be the most mundane things but if the"
458.8,462.909,"cameras moving it's helping you move the"
461.02,464.83,"story along more emotion is going to"
462.909,466.03,"give you more cinematic results more"
464.83,467.889,"motion is going to look more"
466.03,469.80999999999995,"professional when you have moving shots"
467.889,472.449,"it looks like you put more work into it"
469.81,474.61,"and that's because you did and the"
472.449,477.28000000000003,"results are definitely a massive"
474.61,478.90000000000003,"improvement over someone that just puts"
477.28,481.57,"the camera on a tripod or you're only"
478.9,483.63899999999995,"cutting from static shots a static shot"
481.57,485.229,"a static shot good point number five and"
483.639,488.08,"the last point for this video is the"
485.229,490.81,"location and time of day now obviously"
488.08,492.31,"with locations if you have an incredible"
490.81,493.93,"landscape in front of you you're"
492.31,495.82,"standing at the outlook over the Golden"
493.93,497.169,"Gate Bridge if you are in the mountains"
495.82,500.289,"that you're canoeing through Lake Louise"
497.169,502.24,"with you are at the tip of a volcano or"
500.289,503.09999999999997,"deep in the jungle yes that's what is"
502.24,505.05,"just going to look good"
503.1,507.75,"apparently because where you are is just"
505.05,508.56,"insane magical landscape looks"
507.75,511.26,"incredible"
508.56,512.31,"however these rules still apply to even"
511.26,514.59,"if you're just shooting in your own"
512.31,516.419,"office now the angle of those shots in"
514.59,517.83,"those locations is important as well"
516.419,519.3299999999999,"you're in a nice jungle and you're"
517.83,521.88,"shooting way too low but you're missing"
519.33,523.32,"all the nice trees above that stuff you"
521.88,525.27,"got to think about if you're in your"
523.32,527.19,"office building a talking head sequence"
525.27,528.75,"like what I'm doing right now if I was"
527.19,531.36,"on a low angle this just doesn't look"
528.75,533.04,"good just fact there's way too much"
531.36,536.01,"space above there's nothing interesting"
533.04,538.26,"enough above to justify why my cameras"
536.01,540.5699999999999,"that's such a stupid angle if the angle"
538.26,543.72,"is too high you all instantly be like"
540.57,545.5200000000001,"okay pause one second why is that camera"
543.72,547.65,"so freakin high all of these little"
545.52,549.39,"adjustments make a big deal another"
547.65,551.8199999999999,"quick tip that I've seen a lot of people"
549.39,554.01,"do that drives me nuts is clean up the"
551.82,556.38,"background take the stuff off your desk"
554.01,558.24,"if you've got boxes in the corner move"
556.38,560.4,"them out of the way for the shot move"
558.24,562.65,"them behind the camera so many people"
560.4,564.6,"just leave and garbage hanging around"
562.65,566.4,"everywhere and that stuff just looks"
564.6,568.5600000000001,"messy looks cluttered it doesn't look"
566.4,570.99,"like you took the time to actually set"
568.56,573.18,"this up nicely that kills the level of"
570.99,575.07,"professionalism that killed some of the"
573.18,576.4499999999999,"cinematic or the quality feel of the"
575.07,578.6700000000001,"video that you're putting out and the"
576.45,580.1400000000001,"time of day is also very important when"
578.67,581.7299999999999,"you're choosing a location and what"
580.14,584.61,"you're going to shoot the best times a"
581.73,587.19,"day for me I like to shoot early in the"
584.61,588.51,"morning or in the evenings to later at"
587.19,590.25,"night early in the morning in the"
588.51,592.11,"evening because the light is usually the"
590.25,594.42,"softest the Sun hasn't come all the way"
592.11,596.07,"up the light isn't harsh yet the colors"
594.42,598.02,"are usually really really nice and in"
596.07,599.6400000000001,"the evening you get that nice sunset"
598.02,601.5,"you've got Golden Hour right after"
599.64,603.27,"sunset where that residual light is"
601.5,604.92,"still kind of illuminating the sky"
603.27,606.6,"you're not going to have any shadows but"
604.92,608.64,"the colors you're going to get are going"
606.6,610.14,"to pop significantly better than they"
608.64,612.42,"would if you were shooting at 12 o'clock"
610.14,614.91,"or 1:00 p.m. on a really sunny day okay"
612.42,616.62,"so to wrap it up we want good light find"
614.91,618.48,"that window light or set up some studio"
616.62,620.37,"lights we want to have good music you"
618.48,622.5,"want to edit to the beat we want to keep"
620.37,624.36,"those sound effects in mind for ambient"
622.5,626.76,"noise we want to know our editing"
624.36,628.29,"software so that we know what shots you"
626.76,630.48,"want to get when we come back and edit"
628.29,632.459,"we want to pick good locations"
630.48,634.5600000000001,"good time of day and we want to keep"
632.459,636.3599999999999,"motion in mind with our shot try these"
634.56,638.43,"tips if you're filming anything in the"
636.36,640.5,"next couple days change up the location"
638.43,642.63,"change the time of day film it near a"
640.5,644.279,"window look up a little bit more on your"
642.63,646.23,"editing software and learn how to do a"
644.279,647.579,"couple extra misty things and think"
646.23,649.11,"about those things when you're shooting"
647.579,650.25,"there stuff's going to go through the"
649.11,652.889,"roof right away"
650.25,654.899,"i 100% guarantee it thanks for hanging"
652.889,658.44,"out guys hit that like button subscribe"
654.899,660.06,"if you aren't already and and I'll see"
658.44,660.62,"you guys in the next video going to be a"
660.06,668.5799999999999,"busy week"
660.62,668.58,"[Music]"
