start,end,text
355.93,362.979,"you're gonna upload that to Instagram"
358.12,364.9,"OOP right here and the last app is"
362.979,367.87,"Instagram so once you have your image"
364.9,369.84999999999997,"selected you're gonna hit next I only do"
367.87,372.31,"a couple tweaks here which is usually"
369.85,375.94,"all the way at the end a tiny little bit"
372.31,379,"of a sharpen sometimes I adjust the"
375.94,380.889,"brightness if it looks a little funky in"
379,382.72,"the window there but only by like up to"
380.889,386.38,"negative five and then I add a little"
382.72,388.69000000000005,"bit of a vignette just kind of punch"
386.38,391,"that out again and you're good to go so"
388.69,392.56,"that's it guys you're done you are"
391,394.3,"already taking better photos with your"
392.56,396.19,"iPhone but as we established at the"
394.3,398.05,"beginning you had already been taking"
396.19,399.37,"better photos with your iPhone so thanks"
398.05,402.62,"for watching thanks for hanging out and"
399.37,418.619,"we will see you guys on the next video"
402.62,418.619,"[Music]"
